                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.38599,                0.37988,                0.95802,                0.99072,                      1,                  0.995,                0.98522,                0.24298,                0.24021,                0.86495,             0.00030077,             0.00030077,             0.00030077
                    322,                0.28522,                0.30426,                0.87485,                0.99057,                      1,                  0.995,                 0.9852,                0.25195,                0.23807,                0.86549,             0.00029723,             0.00029723,             0.00029723
                    323,                0.34337,                0.34167,                0.90402,                0.99033,                      1,                  0.995,                 0.9852,                0.25727,                0.23784,                0.86532,              0.0002937,              0.0002937,              0.0002937
                    324,                0.39071,                 0.3647,                0.94088,                0.98993,                      1,                  0.995,                0.98165,                0.26065,                0.23414,                0.86563,             0.00029016,             0.00029016,             0.00029016
                    325,                0.31835,                0.34283,                0.91754,                0.98961,                      1,                  0.995,                0.96714,                0.26124,                0.23488,                 0.8657,             0.00028662,             0.00028662,             0.00028662
                    326,                0.39686,                0.37572,                0.96562,                0.98961,                      1,                  0.995,                0.97082,                0.25601,                0.23297,                0.86427,             0.00028308,             0.00028308,             0.00028308
                    327,                0.41395,                0.44995,                0.97938,                0.98963,                      1,                  0.995,                0.97194,                0.24845,                0.23032,                0.86312,             0.00027955,             0.00027955,             0.00027955
                    328,                0.30606,                0.32009,                0.88164,                0.98929,                      1,                  0.995,                0.97464,                0.24464,                0.22647,                0.86201,             0.00027601,             0.00027601,             0.00027601
                    329,                0.35513,                 0.3625,                0.91967,                0.98908,                      1,                  0.995,                  0.995,                0.23492,                0.22892,                0.85983,             0.00027247,             0.00027247,             0.00027247
                    330,                0.33608,                0.32641,                0.89606,                0.98956,                      1,                  0.995,                  0.995,                 0.2203,                0.22584,                0.85764,             0.00026894,             0.00026894,             0.00026894
                    331,                0.40079,                0.42834,                0.96981,                0.98985,                      1,                  0.995,                  0.995,                0.21349,                0.23046,                 0.8569,              0.0002654,              0.0002654,              0.0002654
                    332,                0.31861,                0.31214,                0.91014,                0.99013,                      1,                  0.995,                  0.995,                0.21316,                0.22643,                0.85685,             0.00026186,             0.00026186,             0.00026186
                    333,                0.36218,                0.39643,                0.95234,                0.99029,                      1,                  0.995,                  0.995,                0.21393,                0.22543,                0.85698,             0.00025833,             0.00025833,             0.00025833
                    334,                0.34869,                0.33296,                0.89963,                0.99038,                      1,                  0.995,                  0.995,                0.21278,                0.21985,                0.85612,             0.00025479,             0.00025479,             0.00025479
                    335,                0.33059,                0.33801,                0.91849,                0.99051,                      1,                  0.995,                  0.995,                 0.2114,                0.22222,                0.85592,             0.00025125,             0.00025125,             0.00025125
                    336,                0.37053,                0.36806,                0.92208,                0.99087,                      1,                  0.995,                0.98879,                0.22197,                0.22469,                0.85797,             0.00024772,             0.00024772,             0.00024772
                    337,                0.35079,                0.31795,                0.91846,                0.99085,                      1,                  0.995,                0.98469,                0.23014,                 0.2232,                0.86063,             0.00024418,             0.00024418,             0.00024418
                    338,                0.32143,                0.31206,                0.89468,                0.99116,                      1,                  0.995,                0.97746,                0.23478,                0.21956,                 0.8625,             0.00024064,             0.00024064,             0.00024064
                    339,                 0.3277,                 0.3375,                0.93192,                0.99127,                      1,                  0.995,                0.98231,                0.23958,                0.23042,                0.86449,             0.00023711,             0.00023711,             0.00023711
                    340,                0.30677,                0.28918,                0.91362,                0.99156,                      1,                  0.995,                0.98234,                0.23939,                0.22612,                0.86613,             0.00023357,             0.00023357,             0.00023357
                    341,                0.34382,                0.35978,                0.93255,                0.99161,                      1,                  0.995,                0.98331,                0.23647,                0.22146,                0.86647,             0.00023003,             0.00023003,             0.00023003
                    342,                0.37441,                0.36914,                0.93184,                0.99153,                      1,                  0.995,                0.98939,                0.23254,                0.21798,                0.86529,              0.0002265,              0.0002265,              0.0002265
                    343,                0.32201,                0.31741,                0.92751,                0.99172,                      1,                  0.995,                0.98944,                0.23188,                 0.2216,                0.86447,             0.00022296,             0.00022296,             0.00022296
                    344,                0.36557,                0.36787,                0.93615,                0.99146,                      1,                  0.995,                0.97762,                0.23027,                0.22647,                0.86439,             0.00021942,             0.00021942,             0.00021942
                    345,                0.33838,                0.33205,                0.94214,                0.99137,                      1,                  0.995,                 0.9688,                 0.2319,                0.22737,                0.86543,             0.00021589,             0.00021589,             0.00021589
                    346,                0.28595,                0.29101,                0.88935,                0.99188,                      1,                  0.995,                0.97427,                0.23014,                 0.2267,                0.86528,             0.00021235,             0.00021235,             0.00021235
                    347,                0.34439,                  0.338,                0.92613,                0.99192,                      1,                  0.995,                0.98412,                0.23205,                0.22325,                0.86631,             0.00020881,             0.00020881,             0.00020881
                    348,                 0.3439,                0.35276,                0.92699,                0.99168,                      1,                  0.995,                0.98136,                0.23823,                0.22038,                0.86754,             0.00020528,             0.00020528,             0.00020528
                    349,                0.38392,                 0.3855,                 0.9493,                0.99111,                      1,                  0.995,                0.97818,                0.24049,                0.21882,                0.86773,             0.00020174,             0.00020174,             0.00020174
                    350,                0.32816,                0.30813,                0.89819,                0.99081,                      1,                  0.995,                0.97413,                0.24128,                0.22312,                0.86751,              0.0001982,              0.0001982,              0.0001982
                    351,                0.34462,                0.32535,                0.93613,                0.99043,                      1,                  0.995,                0.98016,                0.24467,                0.22577,                 0.8669,             0.00019467,             0.00019467,             0.00019467
                    352,                0.31306,                0.32335,                0.90962,                0.99026,                      1,                  0.995,                0.98014,                0.25173,                0.22541,                0.86719,             0.00019113,             0.00019113,             0.00019113
                    353,                0.35506,                0.33888,                0.93445,                   0.99,                      1,                  0.995,                0.98014,                0.25183,                0.22744,                0.86554,             0.00018759,             0.00018759,             0.00018759
                    354,                0.34883,                0.33704,                0.92185,                0.99001,                      1,                  0.995,                0.97731,                0.24905,                0.22928,                0.86422,             0.00018406,             0.00018406,             0.00018406
                    355,                0.34333,                0.33807,                0.92971,                0.99031,                      1,                  0.995,                0.97793,                0.24156,                0.21998,                0.86218,             0.00018052,             0.00018052,             0.00018052
                    356,                0.23913,                0.27133,                 0.8335,                0.99044,                      1,                  0.995,                0.97793,                0.23218,                0.21091,                0.85956,             0.00017698,             0.00017698,             0.00017698
                    357,                0.38592,                0.36304,                0.94426,                0.99069,                      1,                  0.995,                0.97797,                0.22512,                0.20396,                0.85729,             0.00017344,             0.00017344,             0.00017344
                    358,                0.36234,                0.37422,                 0.9408,                0.99087,                      1,                  0.995,                0.97651,                0.22127,                0.20358,                 0.8569,             0.00016991,             0.00016991,             0.00016991
                    359,                0.33154,                0.35326,                0.91797,                0.99115,                      1,                  0.995,                0.98044,                0.21914,                0.20399,                0.85662,             0.00016637,             0.00016637,             0.00016637
                    360,                0.33389,                0.33083,                0.91427,                 0.9912,                      1,                  0.995,                 0.9805,                0.21847,                0.20632,                0.85608,             0.00016283,             0.00016283,             0.00016283
                    361,                0.38359,                0.41555,                0.93869,                0.99114,                      1,                  0.995,                 0.9805,                0.21711,                0.20621,                0.85505,              0.0001593,              0.0001593,              0.0001593
                    362,                0.38149,                0.36776,                0.93447,                0.99128,                      1,                  0.995,                0.98061,                0.21703,                0.20522,                0.85506,             0.00015576,             0.00015576,             0.00015576
                    363,                 0.3359,                0.35484,                 0.9248,                0.99122,                      1,                  0.995,                 0.9842,                0.21532,                0.20823,                0.85473,             0.00015222,             0.00015222,             0.00015222
                    364,                 0.2906,                0.31684,                 0.9186,                0.99097,                      1,                  0.995,                 0.9819,                 0.2156,                0.20767,                0.85452,             0.00014869,             0.00014869,             0.00014869
                    365,                0.32936,                0.30901,                0.91055,                0.99059,                      1,                  0.995,                0.98194,                0.21332,                0.20524,                0.85372,             0.00014515,             0.00014515,             0.00014515
                    366,                0.35676,                0.36496,                0.94361,                0.99023,                      1,                  0.995,                0.98247,                0.20867,                0.20637,                0.85282,             0.00014161,             0.00014161,             0.00014161
                    367,                0.32006,                0.32827,                0.91531,                0.99002,                      1,                  0.995,                0.98189,                0.20526,                0.21122,                0.85194,             0.00013808,             0.00013808,             0.00013808
                    368,                 0.2678,                0.27016,                0.87804,                0.98985,                      1,                  0.995,                0.98888,                 0.2027,                 0.2147,                0.85125,             0.00013454,             0.00013454,             0.00013454
                    369,                0.33428,                 0.3453,                0.91523,                0.98958,                      1,                  0.995,                0.98889,                0.20164,                0.21458,                0.85111,               0.000131,               0.000131,               0.000131
                    370,                0.31309,                0.30307,                0.90635,                0.98943,                      1,                  0.995,                  0.995,                0.20195,                0.21754,                0.85184,             0.00012747,             0.00012747,             0.00012747
                    371,                0.32461,                0.31406,                0.90985,                 0.9892,                      1,                  0.995,                  0.995,                 0.2011,                0.21434,                  0.852,             0.00012393,             0.00012393,             0.00012393
                    372,                0.28346,                0.30531,                0.90238,                0.98885,                      1,                  0.995,                  0.995,                0.20024,                0.21033,                0.85206,             0.00012039,             0.00012039,             0.00012039
                    373,                0.28471,                0.32708,                0.88136,                0.98868,                      1,                  0.995,                  0.995,                0.19946,                0.20708,                0.85226,             0.00011686,             0.00011686,             0.00011686
                    374,                0.30549,                 0.3184,                0.89203,                0.98863,                      1,                  0.995,                  0.995,                0.19914,                0.20441,                0.85228,             0.00011332,             0.00011332,             0.00011332
                    375,                0.27824,                0.30132,                0.89602,                0.98855,                      1,                  0.995,                  0.995,                0.19832,                0.20234,                0.85202,             0.00010978,             0.00010978,             0.00010978
                    376,                 0.2781,                0.28685,                0.90576,                0.98877,                      1,                  0.995,                  0.995,                0.19874,                 0.2048,                0.85171,             0.00010625,             0.00010625,             0.00010625
                    377,                0.28382,                0.27845,                0.87159,                0.98881,                      1,                  0.995,                  0.995,                0.19559,                0.20435,                0.85157,             0.00010271,             0.00010271,             0.00010271
                    378,                0.31488,                0.32485,                0.90922,                0.98895,                      1,                  0.995,                 0.9905,                0.19594,                0.20142,                0.85133,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    379,                0.27929,                 0.2903,                 0.9048,                0.98903,                      1,                  0.995,                0.99129,                 0.1932,                0.19906,                0.85161,             9.5636e-05,             9.5636e-05,             9.5636e-05
                    380,                0.31247,                0.35286,                0.91262,                0.98913,                      1,                  0.995,                  0.995,                0.19035,                0.19646,                0.85105,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    381,                0.36134,                0.38089,                0.93228,                0.98939,                      1,                  0.995,                 0.9893,                  0.189,                  0.195,                0.85029,             8.8562e-05,             8.8562e-05,             8.8562e-05
                    382,                0.29396,                0.31141,                0.90438,                 0.9894,                      1,                  0.995,                0.99134,                0.18569,                0.19443,                0.84974,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    383,                0.31629,                0.32594,                0.91669,                0.98966,                      1,                  0.995,                  0.995,                0.17906,                0.19549,                0.84848,             8.1489e-05,             8.1489e-05,             8.1489e-05
                    384,                 0.3314,                0.33522,                0.95764,                0.98984,                      1,                  0.995,                  0.995,                0.17618,                 0.1938,                0.84773,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    385,                0.30412,                 0.3128,                 0.9137,                0.99001,                      1,                  0.995,                0.98931,                0.17157,                0.19294,                0.84761,             7.4415e-05,             7.4415e-05,             7.4415e-05
                    386,                0.25896,                0.26896,                 0.8788,                0.99005,                      1,                  0.995,                  0.995,                0.16942,                0.19187,                0.84714,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    387,                0.28324,                0.28277,                0.88783,                0.99021,                      1,                  0.995,                  0.995,                0.16923,                0.19118,                0.84686,             6.7342e-05,             6.7342e-05,             6.7342e-05
                    388,                0.32454,                0.33547,                0.92644,                0.99028,                      1,                  0.995,                0.98931,                0.16811,                0.18763,                0.84671,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    389,                0.28156,                0.27615,                0.89591,                0.99029,                      1,                  0.995,                  0.995,                0.16758,                0.19201,                 0.8467,             6.0268e-05,             6.0268e-05,             6.0268e-05
                    390,                0.34099,                0.34586,                0.94404,                 0.9904,                      1,                  0.995,                  0.995,                0.16778,                0.18954,                0.84648,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    391,                 0.1649,                0.20257,                  0.811,                0.99031,                      1,                  0.995,                  0.995,                0.16886,                0.19172,                0.84638,             5.3195e-05,             5.3195e-05,             5.3195e-05
                    392,                0.15921,                0.18871,                0.81209,                0.99038,                      1,                  0.995,                  0.995,                0.16928,                0.19238,                0.84637,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    393,                0.17378,                 0.2056,                0.80165,                0.99035,                      1,                  0.995,                  0.995,                0.16972,                0.19233,                0.84631,             4.6121e-05,             4.6121e-05,             4.6121e-05
                    394,                0.15213,                0.19129,                0.79301,                0.99044,                      1,                  0.995,                  0.995,                0.17108,                0.19327,                0.84631,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    395,                0.16019,                0.19631,                0.80057,                0.99035,                      1,                  0.995,                  0.995,                0.17072,                0.19277,                0.84608,             3.9047e-05,             3.9047e-05,             3.9047e-05
                    396,                0.16337,                0.20046,                0.81156,                0.99036,                      1,                  0.995,                  0.995,                0.17042,                0.19294,                0.84577,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    397,                0.15413,                0.19753,                0.82099,                0.99027,                      1,                  0.995,                  0.995,                0.16929,                0.19061,                0.84558,             3.1974e-05,             3.1974e-05,             3.1974e-05
                    398,                0.15515,                0.19176,                0.80547,                0.99029,                      1,                  0.995,                  0.995,                0.16641,                 0.1929,                0.84539,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    399,                0.15522,                0.19686,                0.78053,                 0.9902,                      1,                  0.995,                  0.995,                0.16449,                0.19322,                0.84517,               2.49e-05,               2.49e-05,               2.49e-05
                    400,                0.15902,                0.19708,                0.77862,                 0.9902,                      1,                  0.995,                  0.995,                0.16289,                0.19166,                0.84506,             2.1364e-05,             2.1364e-05,             2.1364e-05
